"","Symbol","logFC_FucoVsCtrl","pval_FucoVsCtrl","padj_FucoVsCtrl","up_FucoVsCtrl","down_FucoVsCtrl","sig_FucoVsCtrl"
"Ccdc59","Ccdc59",0.0536074510646425,0.846053771442697,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp1r12a","Ppp1r12a",0.0498015788349188,0.770872982458142,0.999813034205243,FALSE,FALSE,"Not sig."
"P4ha1","P4ha1",-0.140322437182486,0.47858697128214,0.999813034205243,FALSE,FALSE,"Not sig."
"Septin10","Septin10",0.0839103452248296,0.805225983326322,0.999813034205243,FALSE,FALSE,"Not sig."
"Lims1","Lims1",-0.395127612932309,0.212067644410945,0.999813034205243,FALSE,FALSE,"Not sig."
"Zwint","Zwint",-0.161185789202689,0.5521796912236,0.999813034205243,FALSE,FALSE,"Not sig."
"Ube2d1","Ube2d1",-0.222000747323514,0.338271009712799,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdk1","Cdk1",0.345322795124861,0.409377534229559,0.999813034205243,FALSE,FALSE,"Not sig."
"Atp2b1","Atp2b1",0.101371036892393,0.603543608275374,0.999813034205243,FALSE,FALSE,"Not sig."
"Rhobtb1","Rhobtb1",1.06369750671236,0.0631245984786737,0.999813034205243,FALSE,FALSE,"Not sig."
"Arid5b","Arid5b",0.0689249900223481,0.75246838027527,0.999813034205243,FALSE,FALSE,"Not sig."
"Actr6","Actr6",-0.0718110928258944,0.798789104437059,0.999813034205243,FALSE,FALSE,"Not sig."
"Bltp3b","Bltp3b",-0.034445068872204,0.831762749355846,0.999813034205243,FALSE,FALSE,"Not sig."
"Poc1b","Poc1b",-0.178073782231547,0.323002007784513,0.999813034205243,FALSE,FALSE,"Not sig."
"Dusp6","Dusp6",-0.0020827823543789,0.993373669334851,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmpo","Tmpo",-0.120419622122709,0.402693510062791,0.999813034205243,FALSE,FALSE,"Not sig."
"Psen1","Psen1",0.0535305017590304,0.753246711184714,0.999813034205243,FALSE,FALSE,"Not sig."
"Sgk1","Sgk1",0.156477936749145,0.563722286611087,0.999813034205243,FALSE,FALSE,"Not sig."
"Cep290","Cep290",-0.274321402280411,0.244278551175158,0.999813034205243,FALSE,FALSE,"Not sig."
"Ikbip","Ikbip",-0.00204479943304596,0.994707738359341,0.999813034205243,FALSE,FALSE,"Not sig."
"Hbs1l","Hbs1l",0.151970939898182,0.366436813354094,0.999813034205243,FALSE,FALSE,"Not sig."
"Epb41l2","Epb41l2",-0.176333782291595,0.331998430351246,0.999813034205243,FALSE,FALSE,"Not sig."
"Apaf1","Apaf1",-0.0408871380833725,0.827285053477743,0.999813034205243,FALSE,FALSE,"Not sig."
"Myb","Myb",-0.753610655696277,0.00408450867670259,0.999813034205243,FALSE,FALSE,"Not sig."
"Med23","Med23",0.0780928166872984,0.704298735843432,0.999813034205243,FALSE,FALSE,"Not sig."
"Ahi1","Ahi1",0.0219045255436286,0.907970564434217,0.999813034205243,FALSE,FALSE,"Not sig."
"Arg1","Arg1",0.426463625956713,0.402291699254399,0.999813034205243,FALSE,FALSE,"Not sig."
"Nedd1","Nedd1",-0.254121694313696,0.257611345197056,0.999813034205243,FALSE,FALSE,"Not sig."
"Pde7b","Pde7b",-0.392602301534632,0.199168930247869,0.999813034205243,FALSE,FALSE,"Not sig."
"Mtfr2","Mtfr2",0.55103033302219,0.328710307336655,0.999813034205243,FALSE,FALSE,"Not sig."
"Map7","Map7",-0.0651692416346239,0.837914216060915,0.999813034205243,FALSE,FALSE,"Not sig."
"Stx7","Stx7",-0.185580946520286,0.454187677020922,0.999813034205243,FALSE,FALSE,"Not sig."
"Pex7","Pex7",-0.237118947989786,0.198546911056003,0.999813034205243,FALSE,FALSE,"Not sig."
"Ifngr1","Ifngr1",-0.150555184451402,0.552572690551562,0.999813034205243,FALSE,FALSE,"Not sig."
"Vnn3","Vnn3",-0.100015637901434,0.756238858911074,0.999813034205243,FALSE,FALSE,"Not sig."
"Cfap54","Cfap54",-0.127284466259493,0.734097551385306,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdk17","Cdk17",-0.182058457935045,0.224522950947799,0.999813034205243,FALSE,FALSE,"Not sig."
"Hal","Hal",0.348941441566008,0.527511214737269,0.999813034205243,FALSE,FALSE,"Not sig."
"Snrpf","Snrpf",0.199111288307102,0.479633020341582,0.999813034205243,FALSE,FALSE,"Not sig."
"Ntn4","Ntn4",-0.0703968942473476,0.863277026819936,0.999813034205243,FALSE,FALSE,"Not sig."
"Usp44","Usp44",0.208653687645075,0.641942663652757,0.999813034205243,FALSE,FALSE,"Not sig."
"Fgd6","Fgd6",0.673562036886446,0.0421565531910837,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndufa12","Ndufa12",-0.0230919053128794,0.92727496796583,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmcc3","Tmcc3",0.135358309800435,0.680142919872315,0.999813034205243,FALSE,FALSE,"Not sig."
"Cep83","Cep83",-0.173063975044235,0.314508992999796,0.999813034205243,FALSE,FALSE,"Not sig."
"Nudt4","Nudt4",-0.062673521855305,0.816607132835595,0.999813034205243,FALSE,FALSE,"Not sig."
"Tcp11l2","Tcp11l2",0.026880613960075,0.912191281852508,0.999813034205243,FALSE,FALSE,"Not sig."
"Cry1","Cry1",0.283625031207029,0.13612942696439,0.999813034205243,FALSE,FALSE,"Not sig."
"Abtb3","Abtb3",0.098358493901929,0.830379301548657,0.999813034205243,FALSE,FALSE,"Not sig."
"Timp3","Timp3",-0.16576284404863,0.495779842654431,0.999813034205243,FALSE,FALSE,"Not sig."
"Hsp90b1","Hsp90b1",0.106621189311653,0.534778714158406,0.999813034205243,FALSE,FALSE,"Not sig."
"Washc3","Washc3",-0.104240558743969,0.681869619818838,0.999813034205243,FALSE,FALSE,"Not sig."
"Dram1","Dram1",-0.207814540414133,0.622393463476778,0.999813034205243,FALSE,FALSE,"Not sig."
"Sirt1","Sirt1",0.0348131118716037,0.893532397662992,0.999813034205243,FALSE,FALSE,"Not sig."
"Herc4","Herc4",-0.228987590539399,0.235435154831723,0.999813034205243,FALSE,FALSE,"Not sig."
"Hnrnph3","Hnrnph3",-0.309927302350477,0.144950826974951,0.999813034205243,FALSE,FALSE,"Not sig."
"Rufy2","Rufy2",-0.276286512843483,0.183765767653979,0.999813034205243,FALSE,FALSE,"Not sig."
"Pbld2","Pbld2",-0.0254852101388039,0.953005275123882,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccar1","Ccar1",0.0404506986695653,0.802598459719867,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx21","Ddx21",0.285480442049661,0.115030225132132,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddx50","Ddx50",-0.0808649896604624,0.634491531947311,0.999813034205243,FALSE,FALSE,"Not sig."
"Srgn","Srgn",-0.181146290950479,0.551735988478896,0.999813034205243,FALSE,FALSE,"Not sig."
"Vps26a","Vps26a",0.439534461086092,0.106546710135533,0.999813034205243,FALSE,FALSE,"Not sig."
"Supv3l1","Supv3l1",0.704887368048537,0.0287970844806879,0.999813034205243,FALSE,FALSE,"Not sig."
"Aifm2","Aifm2",0.187574788818799,0.631325496977285,0.999813034205243,FALSE,FALSE,"Not sig."
"Tysnd1","Tysnd1",-0.167946490250002,0.58513647714172,0.999813034205243,FALSE,FALSE,"Not sig."
"Sar1a","Sar1a",-0.0546846702789414,0.817477434497524,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppa1","Ppa1",0.270002343609326,0.365771750294979,0.999813034205243,FALSE,FALSE,"Not sig."
"Eif4ebp2","Eif4ebp2",-0.181519994767861,0.362012600167131,0.999813034205243,FALSE,FALSE,"Not sig."
"Sgpl1","Sgpl1",0.145025969745449,0.325431598882911,0.999813034205243,FALSE,FALSE,"Not sig."
"Pcbd1","Pcbd1",-0.239614934461301,0.649587207966283,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc29a3","Slc29a3",0.174104327773948,0.490900329879615,0.999813034205243,FALSE,FALSE,"Not sig."
"Vsir","Vsir",0.0845567631038297,0.734599526168353,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc16a7","Slc16a7",-0.271785444423284,0.284316382847363,0.999813034205243,FALSE,FALSE,"Not sig."
"Anapc16","Anapc16",-0.25907196449201,0.223199116727926,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddit4","Ddit4",0.0461235796953515,0.867458627956509,0.999813034205243,FALSE,FALSE,"Not sig."
"Dnajb12","Dnajb12",0.0438907770420673,0.799018840138633,0.999813034205243,FALSE,FALSE,"Not sig."
"Micu1","Micu1",-0.219592259998425,0.390440148643409,0.999813034205243,FALSE,FALSE,"Not sig."
"Cand1","Cand1",0.157918843027214,0.337665229653234,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbk1","Tbk1",-0.218454959850093,0.199669831193295,0.999813034205243,FALSE,FALSE,"Not sig."
"Pno1","Pno1",0.107102619422596,0.67614087014607,0.999813034205243,FALSE,FALSE,"Not sig."
"Plek","Plek",-0.384127951088201,0.264134425288401,0.999813034205243,FALSE,FALSE,"Not sig."
"Usp15","Usp15",0.105725650332536,0.787882113782112,0.999813034205243,FALSE,FALSE,"Not sig."
"Vps54","Vps54",-0.25830575517075,0.168860274483821,0.999813034205243,FALSE,FALSE,"Not sig."
"Tbc1d15","Tbc1d15",0.195759243227845,0.249695471896847,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab21","Rab21",-0.0451899126137924,0.798194794873245,0.999813034205243,FALSE,FALSE,"Not sig."
"2310011J03Rik","2310011J03Rik",0.0763382241743056,0.709240505521272,0.999813034205243,FALSE,FALSE,"Not sig."
"Peli1","Peli1",-0.177664521736418,0.34731095561859,0.999813034205243,FALSE,FALSE,"Not sig."
"Apc2","Apc2",0.0129262499833887,0.967612294204701,0.999813034205243,FALSE,FALSE,"Not sig."
"Thap2","Thap2",0.0197763502288068,0.94860100953264,0.999813034205243,FALSE,FALSE,"Not sig."
"Lgr5","Lgr5",0.416108533943113,0.496945396453636,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc1a4","Slc1a4",-0.287876747682567,0.494072589437488,0.999813034205243,FALSE,FALSE,"Not sig."
"Dock2","Dock2",0.132428893661815,0.466806502368775,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab1a","Rab1a",0.173383018549529,0.346831816938969,0.999813034205243,FALSE,FALSE,"Not sig."
"Actr2","Actr2",-0.133228503776178,0.481188532485099,0.999813034205243,FALSE,FALSE,"Not sig."
"Ndufs7","Ndufs7",-0.300677717641196,0.107566051314525,0.999813034205243,FALSE,FALSE,"Not sig."
"Kcnmb1","Kcnmb1",0.216999541901315,0.53787333198158,0.999813034205243,FALSE,FALSE,"Not sig."
"Pwwp3a","Pwwp3a",-0.18967756195788,0.430288487419115,0.999813034205243,FALSE,FALSE,"Not sig."
"Meis1","Meis1",-0.498568319598113,0.0988219509714007,0.999813034205243,FALSE,FALSE,"Not sig."
"Uqcr11","Uqcr11",0.0742310653249289,0.789465981288578,0.999813034205243,FALSE,FALSE,"Not sig."
"Cnot2","Cnot2",0.0881859797960495,0.624457839992611,0.999813034205243,FALSE,FALSE,"Not sig."
"Tcf3","Tcf3",-0.276709997268165,0.22140504737221,0.999813034205243,FALSE,FALSE,"Not sig."
"Frs2","Frs2",-0.175193588925436,0.230067351967535,0.999813034205243,FALSE,FALSE,"Not sig."
"Yeats4","Yeats4",0.101795175928057,0.655597380682892,0.999813034205243,FALSE,FALSE,"Not sig."
"Rab36","Rab36",-0.688226503960385,0.0816660070522599,0.999813034205243,FALSE,FALSE,"Not sig."
"Adora2a","Adora2a",0.458708585687066,0.106750575322016,0.999813034205243,FALSE,FALSE,"Not sig."
"Snrpd3","Snrpd3",-0.0542147162203671,0.82427830537707,0.999813034205243,FALSE,FALSE,"Not sig."
"Ddc","Ddc",0.462083012102598,0.393568043928655,0.999813034205243,FALSE,FALSE,"Not sig."
"Cpm","Cpm",-0.0888208399107903,0.781486259797668,0.999813034205243,FALSE,FALSE,"Not sig."
"Mdm2","Mdm2",0.223492274818398,0.175746396425606,0.999813034205243,FALSE,FALSE,"Not sig."
"Csrp2","Csrp2",0.351766000972754,0.297781128530923,0.999813034205243,FALSE,FALSE,"Not sig."
"Osbpl8","Osbpl8",-0.0609997583471731,0.758749241528647,0.999813034205243,FALSE,FALSE,"Not sig."
"Mknk2","Mknk2",0.00359911078632787,0.987029229472073,0.999813034205243,FALSE,FALSE,"Not sig."
"Zpbp","Zpbp",0.471437164251503,0.228702970932042,0.999813034205243,FALSE,FALSE,"Not sig."
"Cabin1","Cabin1",-0.0112419905237206,0.948933740419628,0.999813034205243,FALSE,FALSE,"Not sig."
"Ap3d1","Ap3d1",-0.020437032215909,0.915272138017829,0.999813034205243,FALSE,FALSE,"Not sig."
"Phlda1","Phlda1",0.102174049589645,0.783652019981619,0.999813034205243,FALSE,FALSE,"Not sig."
"Sf3a2","Sf3a2",0.0522512706967895,0.809587220561276,0.999813034205243,FALSE,FALSE,"Not sig."
"Mdm1","Mdm1",-0.69172127374606,0.00600175127603454,0.999813034205243,FALSE,FALSE,"Not sig."
"Timm13","Timm13",0.0677126852119405,0.785499406589359,0.999813034205243,FALSE,FALSE,"Not sig."
"Vps13d","Vps13d",0.118617522474755,0.504982477888988,0.999813034205243,FALSE,FALSE,"Not sig."
"Llph","Llph",-0.120923089976453,0.638257834340738,0.999813034205243,FALSE,FALSE,"Not sig."
"Tmbim4","Tmbim4",-0.0520672870558479,0.821866925045257,0.999813034205243,FALSE,FALSE,"Not sig."
"Irak3","Irak3",-0.0468639860506323,0.8439204686494,0.999813034205243,FALSE,FALSE,"Not sig."
"Helb","Helb",-0.000372154993353118,0.99806332188351,0.999920177050452,FALSE,FALSE,"Not sig."
"Prmt2","Prmt2",-0.129169106117293,0.644267681717058,0.999813034205243,FALSE,FALSE,"Not sig."
"Dip2a","Dip2a",0.0884196063437516,0.652638196412041,0.999813034205243,FALSE,FALSE,"Not sig."
"Hmg20b","Hmg20b",0.243244866731087,0.248600580114773,0.999813034205243,FALSE,FALSE,"Not sig."
"Tektip1","Tektip1",0.234816982212926,0.451043717425827,0.999813034205243,FALSE,FALSE,"Not sig."
"Fzr1","Fzr1",-0.0209445122554975,0.961518684645787,0.999813034205243,FALSE,FALSE,"Not sig."
"Ncln","Ncln",-0.0781230267959159,0.674572819385601,0.999813034205243,FALSE,FALSE,"Not sig."
"Hcfc2","Hcfc2",-0.0271703084075269,0.886646541504065,0.999813034205243,FALSE,FALSE,"Not sig."
"Nfyb","Nfyb",-0.120003392706053,0.494541032532714,0.999813034205243,FALSE,FALSE,"Not sig."
"Txnrd1","Txnrd1",-0.0103009102732039,0.964940774559822,0.999813034205243,FALSE,FALSE,"Not sig."
"Glt8d2","Glt8d2",-0.195117753400813,0.5553520110139,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppm1m","Ppm1m",-0.0806085767106719,0.760585598994844,0.999813034205243,FALSE,FALSE,"Not sig."
"Nopchap1","Nopchap1",1.07662058279452,0.10041147249506,0.999813034205243,FALSE,FALSE,"Not sig."
"Aldh1l2","Aldh1l2",1.16367487468522,0.147222296004707,0.999813034205243,FALSE,FALSE,"Not sig."
"Wdr82","Wdr82",0.183929460712538,0.307108360920844,0.999813034205243,FALSE,FALSE,"Not sig."
"Pofut2","Pofut2",-0.0960717274728753,0.709956151504028,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc36a1","Slc36a1",-0.251620305763417,0.245294812388637,0.999813034205243,FALSE,FALSE,"Not sig."
"Adarb1","Adarb1",0.133591043883946,0.69326443629331,0.999813034205243,FALSE,FALSE,"Not sig."
"Appl2","Appl2",0.130036749669023,0.57895128419014,0.999813034205243,FALSE,FALSE,"Not sig."
"Sumo3","Sumo3",0.220402310276757,0.165638200580795,0.999813034205243,FALSE,FALSE,"Not sig."
"Hint1","Hint1",0.0993586143834397,0.673020455464028,0.999813034205243,FALSE,FALSE,"Not sig."
"Fbxw11","Fbxw11",-0.0808357507988085,0.698892289797331,0.999813034205243,FALSE,FALSE,"Not sig."
"Stk10","Stk10",-0.0465284678086918,0.837296824453129,0.999813034205243,FALSE,FALSE,"Not sig."
"Papolg","Papolg",-0.170429951729618,0.415114440323262,0.999813034205243,FALSE,FALSE,"Not sig."
"Rel","Rel",0.592708858629112,0.0934369006493276,0.999813034205243,FALSE,FALSE,"Not sig."
"Pfkl","Pfkl",0.160685011911632,0.306479506494143,0.999813034205243,FALSE,FALSE,"Not sig."
"Il9r","Il9r",-0.35244873292364,0.484250488970954,0.999813034205243,FALSE,FALSE,"Not sig."
"Pus10","Pus10",0.509412960597647,0.148307044474267,0.999813034205243,FALSE,FALSE,"Not sig."
"Rhbdf1","Rhbdf1",0.877132671852998,0.0518283498330052,0.999813034205243,FALSE,FALSE,"Not sig."
"Pex13","Pex13",0.0748971053625761,0.699817360767017,0.999813034205243,FALSE,FALSE,"Not sig."
"Cfap410","Cfap410",0.153263438010326,0.485267784203574,0.999813034205243,FALSE,FALSE,"Not sig."
"Mpg","Mpg",-0.134400758610163,0.539966467393358,0.999813034205243,FALSE,FALSE,"Not sig."
"Ahsa2","Ahsa2",0.122744555421059,0.468099081602563,0.999813034205243,FALSE,FALSE,"Not sig."
"Nprl3","Nprl3",-0.255282680788389,0.249462402251469,0.999813034205243,FALSE,FALSE,"Not sig."
"Xpo1","Xpo1",-0.102411522427399,0.534171197251537,0.999813034205243,FALSE,FALSE,"Not sig."
"Hbq1a","Hbq1a",0.0872081273776218,0.894051300028023,0.999813034205243,FALSE,FALSE,"Not sig."
"Nsg2","Nsg2",-0.390916455369812,0.413089002414731,0.999813034205243,FALSE,FALSE,"Not sig."
"Cpeb4","Cpeb4",-0.102766364670856,0.779005465882669,0.999813034205243,FALSE,FALSE,"Not sig."
"Asb3","Asb3",-0.166297208028757,0.478124533868954,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdc34","Cdc34",0.112123012189325,0.588583845164883,0.999813034205243,FALSE,FALSE,"Not sig."
"Tpgs1","Tpgs1",-0.0400981964685938,0.894757178494022,0.999813034205243,FALSE,FALSE,"Not sig."
"Chac2","Chac2",0.0312425919160515,0.948408969948435,0.999813034205243,FALSE,FALSE,"Not sig."
"Erlec1","Erlec1",-0.279301329766904,0.310345032006184,0.999813034205243,FALSE,FALSE,"Not sig."
"Sptbn1","Sptbn1",-0.153868382073608,0.429188376619204,0.999813034205243,FALSE,FALSE,"Not sig."
"Wdpcp","Wdpcp",0.0626995033291918,0.829502982536051,0.999813034205243,FALSE,FALSE,"Not sig."
"Mdh1","Mdh1",0.283419454183575,0.209003624600993,0.999813034205243,FALSE,FALSE,"Not sig."
"Ccng1","Ccng1",-0.0222786841792213,0.920843567434929,0.999813034205243,FALSE,FALSE,"Not sig."
"Nudcd2","Nudcd2",0.0237883117262356,0.935361113446084,0.999813034205243,FALSE,FALSE,"Not sig."
"Polrmt","Polrmt",-0.264570850354918,0.223001125135671,0.999813034205243,FALSE,FALSE,"Not sig."
"Hmmr","Hmmr",-0.0830912294138536,0.877306987514196,0.999813034205243,FALSE,FALSE,"Not sig."
"Slc22a4","Slc22a4",-0.0243260830396744,0.958213160849773,0.999813034205243,FALSE,FALSE,"Not sig."
"Cyfip2","Cyfip2",-0.033608786338568,0.824313975282867,0.999813034205243,FALSE,FALSE,"Not sig."
"Mgat1","Mgat1",-0.129194701456784,0.502865330916649,0.999813034205243,FALSE,FALSE,"Not sig."
"Ppp2ca","Ppp2ca",0.113263213586482,0.62929827615324,0.999813034205243,FALSE,FALSE,"Not sig."
"Hnrnpab","Hnrnpab",0.209874336963944,0.326349217361029,0.999813034205243,FALSE,FALSE,"Not sig."
"Phykpl","Phykpl",0.386858810110233,0.20563356566752,0.999813034205243,FALSE,FALSE,"Not sig."
"Hspa4","Hspa4",0.132904675080159,0.43030375262092,0.999813034205243,FALSE,FALSE,"Not sig."
"Cnot6","Cnot6",-0.229656024085904,0.226620498168677,0.999813034205243,FALSE,FALSE,"Not sig."
"Mapk9","Mapk9",-0.121927395251581,0.561999198739344,0.999813034205243,FALSE,FALSE,"Not sig."
"Canx","Canx",-0.121417156435218,0.555318730041658,0.999813034205243,FALSE,FALSE,"Not sig."
"Rack1","Rack1",0.193457807970666,0.333293949605498,0.999813034205243,FALSE,FALSE,"Not sig."
"Rufy1","Rufy1",0.0202188598644009,0.934622638945824,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf130","Rnf130",-0.0988525583298449,0.651355957330067,0.999813034205243,FALSE,FALSE,"Not sig."
"Ltc4s","Ltc4s",0.818357800203697,0.0758837773875372,0.999813034205243,FALSE,FALSE,"Not sig."
"Rad50","Rad50",-0.0268751282090277,0.898480024245058,0.999813034205243,FALSE,FALSE,"Not sig."
"Mrnip","Mrnip",0.555422997019744,0.0725608508408569,0.999813034205243,FALSE,FALSE,"Not sig."
"Clk4","Clk4",0.0934914174467387,0.624692880654754,0.999813034205243,FALSE,FALSE,"Not sig."
"Sar1b","Sar1b",0.092269490923552,0.662272072507559,0.999813034205243,FALSE,FALSE,"Not sig."
"Jade2","Jade2",0.0182178878511562,0.934868141202488,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdkl3","Cdkl3",-0.164712684554942,0.483031484017217,0.999813034205243,FALSE,FALSE,"Not sig."
"Ube2b","Ube2b",-0.0893135041871154,0.852635282631076,0.999813034205243,FALSE,FALSE,"Not sig."
"Cdkn2aipnl","Cdkn2aipnl",-0.060154384200998,0.74550778205486,0.999813034205243,FALSE,FALSE,"Not sig."
"Kremen1","Kremen1",-0.308589746560927,0.147080293436933,0.999813034205243,FALSE,FALSE,"Not sig."
"Itk","Itk",0.0924714445346404,0.820350243485863,0.999813034205243,FALSE,FALSE,"Not sig."
"Nefh","Nefh",0.140278183907268,0.750287544868652,0.999813034205243,FALSE,FALSE,"Not sig."
"Med7","Med7",-0.0941924321872948,0.805096835319119,0.999813034205243,FALSE,FALSE,"Not sig."
"Havcr2","Havcr2",0.162946856021793,0.691524147837969,0.999813034205243,FALSE,FALSE,"Not sig."
"Tnip1","Tnip1",0.203549393284683,0.320178735457422,0.999813034205243,FALSE,FALSE,"Not sig."
"Vdac1","Vdac1",-0.369556481295903,0.186503765487301,0.999813034205243,FALSE,FALSE,"Not sig."
"Upp1","Upp1",0.699107052216579,0.25852053041633,0.999813034205243,FALSE,FALSE,"Not sig."
"Slu7","Slu7",0.0867884982068796,0.615320683648919,0.999813034205243,FALSE,FALSE,"Not sig."
"Nipal4","Nipal4",0.645627319671288,0.428487994284161,0.999813034205243,FALSE,FALSE,"Not sig."
"Ascc2","Ascc2",0.223650797211587,0.254519678707135,0.999813034205243,FALSE,FALSE,"Not sig."
"Hus1","Hus1",-0.210533640750661,0.466546732042506,0.999813034205243,FALSE,FALSE,"Not sig."
"Pttg1","Pttg1",-0.067713241831088,0.881624188327594,0.999813034205243,FALSE,FALSE,"Not sig."
"Hormad2","Hormad2",0.128566029272484,0.790322654780432,0.999813034205243,FALSE,FALSE,"Not sig."
"Zfp607a","Zfp607a",-0.292733599256543,0.233304539441874,0.999813034205243,FALSE,FALSE,"Not sig."
"Tns3","Tns3",0.0108352093382225,0.968547352473128,0.999813034205243,FALSE,FALSE,"Not sig."
"Btg2","Btg2",0.0533474352589814,0.819366040224933,0.999813034205243,FALSE,FALSE,"Not sig."
"Castor1","Castor1",0.668807801374479,0.101811156179384,0.999813034205243,FALSE,FALSE,"Not sig."
"Pes1","Pes1",-0.0861057598569212,0.637682065195993,0.999813034205243,FALSE,FALSE,"Not sig."
"Tcn2","Tcn2",-0.0105412381929459,0.971803225025577,0.999813034205243,FALSE,FALSE,"Not sig."
"Myo1g","Myo1g",-0.00919145594869423,0.964877819794081,0.999813034205243,FALSE,FALSE,"Not sig."
"Smtn","Smtn",-0.402541109682071,0.3025208914687,0.999813034205243,FALSE,FALSE,"Not sig."
"Arf5","Arf5",0.0495066276846129,0.909420843159645,0.999813034205243,FALSE,FALSE,"Not sig."
"2310033P09Rik","2310033P09Rik",0.218536840750325,0.395104461643594,0.999813034205243,FALSE,FALSE,"Not sig."
"Guk1","Guk1",-0.11003883483771,0.637826450306435,0.999813034205243,FALSE,FALSE,"Not sig."
"Rnf185","Rnf185",0.100387018808595,0.616198974162681,0.999813034205243,FALSE,FALSE,"Not sig."
"Limk2","Limk2",0.0847347015644232,0.713496409195475,0.999813034205243,FALSE,FALSE,"Not sig."
"Patz1","Patz1",0.0992619405921996,0.67622146611658,0.999813034205243,FALSE,FALSE,"Not sig."
"Eif4enif1","Eif4enif1",-0.00755407222082493,0.959765484444203,0.999813034205243,FALSE,FALSE,"Not sig."
